title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"Аренда квартиры на сутки, 60 м², Москва, улица Балтийская, 4"," г. Москва, проезДом Хорошевский 1-й, Дом 12, Корпус 3",2 500 ₽ в сутки,2,1/4,квартира,60 м²,9 апреля 2018,https://move.ru/objects/moskva_ulica_baltiyskaya_d_4_6806292455/,"['https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fa9151ef.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f90379e0.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9400e83.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9566790.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f96c834f.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f983636d.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f99acd57.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9b66f71.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9cdda34.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9e4d07e.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4f9fd5326.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fa15feed.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fa3248c0.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fa57b8a6.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fa75d1b5.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4faae19f1.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fac7da6d.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fae19463.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fafa6136.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fb13fafc.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fb2cb64b.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fb48eaa1.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fb662479.jpeg', 'https://static-i6.move.ru/images/items/1000443236/6806292455/800x600/nd_5acb4fb817962.jpeg']"
"Сдается посуточно квартира, 55 м², Москва, улица Новый Арбат, 26"," г. Москва, ул. Новый Арбат, Дом 26",3 500 ₽ в сутки,2,7/25,квартира,55 м²,8 августа 2017,https://move.ru/objects/moskva_ulica_novyy_arbat_d_26_6796580168/,"['https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981e166eb0.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981e50c8ad.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981ea42b4f.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981f0b521c.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981fd75f46.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981fea10cd.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_598981ffaacef.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_59898200ae442.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_59898201c626b.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_59898202dbf49.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_59898203ed461.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_5989820519bb4.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_5989820ff24f8.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6796580168/800x600/nd_5989821131fc1.jpeg']"
"Сдаются посуточно апартаменты, 49 м², Москва, улица Автозаводская, 23"," г. Москва Даниловский ул Автозаводская
23",3 000 ₽ в сутки,3,2/4,апартаменты,49 м²,8 июня 2020,https://move.ru/objects/moskva_ulica_avtozavodskaya_d_23_6840875348/,"['https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede71744e97b.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174788b8.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede717482048.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede71748b190.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174916a6.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede71749ce7e.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174a42e9.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174ac692.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174b4fee.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174bd9ce.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174c6e97.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174ce815.jpeg', 'https://static-i6.move.ru/images/items/1000264508/6840875348/800x600/nd_5ede7174d5b97.jpeg']"
"Сдам посуточно квартиру, 50 м², Москва, бульвар Смоленский, 6"," г. Москва Хамовники б-р Смоленский
6",2 700 ₽ в сутки,2,4/14,квартира,50 м²,вчера в 15:43,https://move.ru/objects/moskva_bulvar_smolenskiy_d_6_6802677537/,"['https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5aa0761a.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5abc9800.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5ae52eeb.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5afd4eef.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b129ac6.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b278d57.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b3c7f4c.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b51bafa.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b6548be.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b7896c6.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5b8c76a2.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5ba1125f.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5bb6fb16.jpeg', 'https://static-i6.move.ru/images/items/1000335403/6802677537/800x600/nd_5a48f5bcc9339.jpeg']"
"Аренда квартиры на сутки, 35 м², Москва, Ермолаевский переулок, 18а"," г. Москва, пер. Ермолаевский, Дом 18а",1 800 ₽ в сутки,1,7/10,квартира,35 м²,25 ноября 2020,https://move.ru/objects/moskva_pereulok_ermolaevskiy_d_18a_6848020345/,"['https://static-i6.move.ru/images/items/1000740389/6848020345/800x600/nd_5fbe7a4d8ffba.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020345/800x600/nd_5fbe7a51312d6.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020345/800x600/nd_5fbe7a513acd9.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020345/800x600/nd_5fbe7a5141555.jpeg']"
"Сдам посуточно квартиру, 38 м², Москва, улица Гиляровского, 48"," г. Москва, ул. Гиляровского, Дом 48",2 500 ₽ в сутки,1,11/16,квартира,38 м²,25 ноября 2020,https://move.ru/objects/moskva_ulica_gilyarovskogo_d_48_6848020347/,"['https://static-i6.move.ru/images/items/1000740389/6848020347/800x600/nd_5fbe7b6246f5c.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020347/800x600/nd_5fbe7b624dd39.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020347/800x600/nd_5fbe7b6f3441a.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020347/800x600/nd_5fbe7b6f590e3.jpeg', 'https://static-i6.move.ru/images/items/1000740389/6848020347/800x600/nd_5fbe7b80b9717.jpeg']"
"Аренда апартаментов на сутки, 21 м², Москва, улица Гостиничная, 12к6"," г. Москва Марфино ул Гостиничная
12к6",2 048 ₽ в сутки,1,1/5,апартаменты,21 м²,1 августа 2020,https://move.ru/objects/moskva_ulica_gostinichnaya_d_12k6_6843237910/,"['https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e0eb905.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e12e86d.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e139a9d.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e143ca1.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e14c607.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e1557db.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e15c48a.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e166911.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e170311.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237910/800x600/nd_5f2514e179233.jpeg']"
"Сдам посуточно квартиру, 37 м², Москва, улица Бориса Галушкина, 12"," г. Москва, ул. Бориса Галушкина, Дом 12",2 280 ₽ в сутки,1,7/9,квартира,37 м²,1 августа 2020,https://move.ru/objects/moskva_ulica_borisa_galushkina_d_12_6843237912/,"['https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f251621cd1dc.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f25162208d2a.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f25162212939.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f2516221bd27.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f251622280bb.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f2516222fbfd.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f2516223d0b1.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f25162249275.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f25162257604.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f251622612d9.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f25162268c27.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f251622736d4.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843237912/800x600/nd_5f2516227e68c.jpeg']"
"Сдам посуточно студию, 21 м², Москва, улица Гостиничная, 10к5"," г. Москва Марфино ул Гостиничная
10к5",2 280 ₽ в сутки,1,3/5,студия,21 м²,6 августа 2020,https://move.ru/objects/moskva_ulica_gostinichnaya_d_10k5_6843737887/,"['https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c98a098.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c94099c.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c974262.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c97bd94.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c999270.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9a8ec6.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9b2ad7.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9bd136.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9c6762.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9cf5b5.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6843737887/800x600/nd_5f2c44c9eb7d4.jpeg']"
"Сдаю посуточно студию, 19 м², Москва, улица Гостиничная, 10к5"," г. Москва Марфино ул Гостиничная
10к5",2 048 ₽ в сутки,1,2/5,студия,19 м²,14 октября 2020,https://move.ru/objects/moskva_ulica_gostinichnaya_d_10k5_6846325716/,"['https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d559a328d.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d559e7943.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d559f2522.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a0c320.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a143c7.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a1c91c.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a2787a.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a36d8f.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a3fd0d.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a4db27.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a57b9e.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a5de86.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a66385.jpeg', 'https://static-i6.move.ru/images/items/1000364853/6846325716/800x600/nd_5f86d55a70c8f.jpeg']"
"Сдается посуточно квартира, 15.8 м², Москва, Балакиревский переулок, 23"," г. Москва Басманный пер Балакиревский
23",3 000 ₽ в сутки,1,1/4,квартира,15.8 м²,15 октября 2020,https://move.ru/objects/moskva_pereulok_balakirevskiy_d_23_6846342058/,"['https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88948f74f4f.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88949a0fb54.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88949a5b378.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88949a8317b.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894a9094e7.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894a93f052.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894a96295a.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894a984055.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894ba9a7a5.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894bad7022.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894baec81d.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894bb101fe.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894dacd153.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8894db0d0f7.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88972df2c8e.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f889735b6b2a.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88975086001.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88975fcf769.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f8897656243a.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88977cabe39.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342058/800x600/nd_5f88978e2e14b.jpeg']"
"Сдаем посуточно квартиру, 14.4 м², Москва, Балакиревский переулок, 23"," г. Москва Басманный пер Балакиревский
23",3 000 ₽ в сутки,1,1/4,квартира,14.4 м²,15 октября 2020,https://move.ru/objects/moskva_pereulok_balakirevskiy_d_23_6846342059/,"['https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f88988848cdc.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f889887ede9b.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898886fbf0.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898888fea3.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f88989ceeac4.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f88989d3a15b.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f88989d644c9.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f88989d7a875.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898b4b61c2.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898b508501.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898b52e702.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898b540e4d.jpeg', 'https://static-i6.move.ru/images/items/1000475631/6846342059/800x600/nd_5f8898c363ce7.jpeg']"
"Сдам посуточно квартиру, 39 м², Москва, Новокосинская, 9"," г. Москва Новокосино
Новокосинская 9",2 000 ₽ в сутки,1,9/12,квартира,39 м²,28 октября 2015,https://move.ru/objects/moskva_novokosinskaya_d_9_2262358852/,"['https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600193f4dcd36.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_563098bd73ef5.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_563098da8c794.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_563099051fa93.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5630992346b4a.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5bf2ad4c7dc3d.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5bf2ad665930c.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5bf2ad6b21977.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5bf2ae231f747.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5bf2ae346a78b.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5dd1679a9f181.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5dd167b3481bf.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c49ead5b1.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4c74c993.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4d59e1b4.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4daef791.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4e1bad45.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4e6f3476.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4eb951bf.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_5ff0c4fa86e2b.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600193ce1a6c0.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_6001940f576b9.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_6001942c373e1.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_6001944a718e9.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_60019458bc61d.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600194820e3aa.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600194e4176c6.jpeg', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600194f2f354d.png', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_600194fa74c4d.png', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_60019500c0973.png', 'https://static-i6.move.ru/images/items/1000239249/2262358852/800x600/nd_60019507b9af5.png']"
