title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"4-комн. квартира, Жулебинский б-р, 6/11","Москва, Жулебинский б-р, 6/11",48 000 руб.  в месяц,4,8 / 10,квартира,80 м2,"сегодня, 10:00",https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-80-kv-m-8-min-peshkom-ot-metro-lermontovskiy-prospekt-advert763842435.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/3f42a47bc-450x600-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/508987770-336x448-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/18f24eb4b-448x336-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/5f182ab2a-640x480-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/2ef7dab74-800x600-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/5f9cf636b-450x600-763842435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/36/72/4006344ef-450x600-763842435-orig.jpg']"
"5-комн. квартира, Донская ул, 6с2","Москва, Донская ул, 6с2",300 000 руб.  в месяц,5,6 / 9,квартира,90 м2,"сегодня, 10:00",https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-oktyabrskaya-advert763842459.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/d2458de1b-380x476-763842459-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/79b8805fd-648x486-763842459-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/f9b582f16-336x448-763842459-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/fc94c1b89-768x576-763842459-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/1a677ddd4-640x428-763842459-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/95/21/fa50c7832-336x448-763842459-orig.jpg']"
"4-комн. квартира, Кожуховский 1-й проезд, 11","Москва, Кожуховский 1-й проезд, 11",150 000 руб.  в месяц,4,3 / 8,квартира,90 м2,"сегодня, 10:00",https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-90-kv-m-5-min-peshkom-ot-metro-avtozavodskaya-advert763842524.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/16/60/1512e9e40-480x360-763842524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/16/60/26090206c-480x360-763842524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/16/60/64c1aa911-533x400-763842524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/16/60/7836bb5fd-448x336-763842524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/16/60/20e95ef53-600x450-763842524-orig.jpg']"
"1-комн. квартира, Красносельская Нижн. ул, 43","Москва, Красносельская Нижн. ул, 43",40 000 руб.  в месяц,1,6 / 9,квартира,38 м2,"сегодня, 10:00",https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-5-min-peshkom-ot-metro-baumanskaya-advert763842543.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/68/35/e508679d3-380x285-763842543-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/68/35/4b644e2a5-379x560-763842543-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/68/35/10767fa5f-583x400-763842543-orig.jpg']"
"2-комн. квартира, Новослободская ул, 12","Москва, Новослободская ул, 12",40 000 руб.  в месяц,2,2 / 8,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-4-min-peshkom-ot-metro-mendeleevskaya-advert763828701.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/a5/02/2257a6b56-640x441-763828701-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/a5/02/08f03385e-640x442-763828701-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/a5/02/6a0e3f9d7-640x440-763828701-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/a5/02/0854afd0e-640x441-763828701-orig.jpg']"
"1-комн. квартира, Южнобутовская ул, 21","Москва, Южнобутовская ул, 21",31 000 руб.  в месяц,1,9 / 10,квартира,38 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-8-min-peshkom-ot-metro-bulvar-admirala-ushakova-advert763828528.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/34/de/b0a1e94cd-600x450-763828528-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/34/de/d7eea6e03-800x600-763828528-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/34/de/2a05e8eea-558x463-763828528-orig.jpg']"
"5-комн. квартира, Бестужевых ул, 8А","Москва, Бестужевых ул, 8А",60 000 руб.  в месяц,5,2 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-otradnoe-advert763828453.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/50/ba/2c11280d5-409x502-763828453-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/50/ba/434edf6e2-325x385-763828453-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/50/ba/42f6a833c-600x450-763828453-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/50/ba/c1b0b354b-604x453-763828453-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/50/ba/d1d8262b4-604x453-763828453-orig.jpg']"
"4-комн. квартира, Строителей ул, 11к3","Москва, Строителей ул, 11к3",200 000 руб.  в месяц,4,3 / 8,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-universitet-advert763828561.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/65/6b/6556739fd-449x600-763828561-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/65/6b/a33e8f507-380x285-763828561-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/65/6b/10f226a22-499x499-763828561-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/65/6b/94258cf50-380x285-763828561-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/65/6b/ae7bd4128-380x285-763828561-orig.jpg']"
"2-комн. квартира, Серпуховская Б. ул, 36","Москва, Серпуховская Б. ул, 36",50 000 руб.  в месяц,2,2 / 7,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-7-min-peshkom-ot-metro-dobryninskaya-advert763828511.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/f2/a0/255a8bee7-450x600-763828511-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f2/a0/c69ce8297-450x600-763828511-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f2/a0/f06f1319f-800x600-763828511-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f2/a0/0839efe7f-800x600-763828511-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f2/a0/5a2218cb0-450x600-763828511-orig.jpg']"
"1-комн. квартира, Златоустинский М. пер, 8с2","Москва, Златоустинский М. пер, 8с2",60 000 руб.  в месяц,1,4 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-8-min-peshkom-ot-metro-kitay-gorod-advert763828530.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/3b/70/221a3289a-427x530-763828530-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/3b/70/91551124c-427x530-763828530-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/3b/70/194836edc-427x530-763828530-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/3b/70/12cbd2160-800x533-763828530-orig.jpg']"
"1-комн. квартира, Люблинская ул, 159","Москва, Люблинская ул, 159",32 000 руб.  в месяц,1,2 / 10,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-5-min-peshkom-ot-metro-marino-advert763828674.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/b9/61/c95e0b010-640x480-763828674-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b9/61/7e9d72321-600x450-763828674-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b9/61/6a6f55665-625x468-763828674-orig.jpg']"
"1-комн. квартира, Цветной б-р, 20/1","Москва, Цветной б-р, 20/1",36 000 руб.  в месяц,1,6 / 8,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-3-min-peshkom-ot-metro-cvetnoy-bulvar-advert763828592.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/ae/64/1268326f2-600x450-763828592-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ae/64/45392f075-602x450-763828592-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ae/64/f265ecd92-450x600-763828592-orig.jpg']"
"3-комн. квартира, Мячковский б-р, 8к2","Москва, Мячковский б-р, 8к2",45 000 руб.  в месяц,3,3 / 6,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-5-min-peshkom-ot-metro-marino-advert763828629.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/d5/d0/caf2f23f2-607x310-763828629-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d5/d0/4f0912331-250x438-763828629-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d5/d0/910d97d38-238x437-763828629-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d5/d0/6e4bdbd2e-254x438-763828629-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d5/d0/6678a3e85-257x438-763828629-orig.jpg']"
"3-комн. квартира, Ольховская ул, 21/25","Москва, Ольховская ул, 21/25",48 000 руб.  в месяц,3,2 / 6,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-7-min-peshkom-ot-metro-krasnoselskaya-advert763828655.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/eb/e1/8036e8c32-604x453-763828655-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/eb/e1/e97670528-300x400-763828655-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/eb/e1/db1421d2a-603x428-763828655-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/eb/e1/da69d73f0-604x453-763828655-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/eb/e1/e18f8baf2-336x418-763828655-orig.jpg']"
"1-комн. квартира, Гнездниковский Б. пер, 10","Москва, Гнездниковский Б. пер, 10",60 000 руб.  в месяц,1,3 / 10,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-4-min-peshkom-ot-metro-tverskaya-advert763828452.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e2/6e/a2d488a94-527x401-763828452-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e2/6e/f3a75f68c-450x600-763828452-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e2/6e/34f9a4706-800x516-763828452-orig.jpg']"
"3-комн. квартира, Енисейская ул, 17к3","Москва, Енисейская ул, 17к3",50 000 руб.  в месяц,3,4 / 9,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-80-kv-m-2-min-peshkom-ot-metro-babushkinskaya-advert763828469.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/88/0c/207721763-450x600-763828469-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/88/0c/ce4829bec-515x600-763828469-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/88/0c/ca11f6df1-600x417-763828469-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/88/0c/3e7b708f3-604x453-763828469-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/88/0c/5987923b1-382x600-763828469-orig.jpg']"
"3-комн. квартира, Златоустинский Б. пер, 3Ас2","Москва, Златоустинский Б. пер, 3Ас2",90 000 руб.  в месяц,3,2 / 8,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-6-min-peshkom-ot-metro-kitay-gorod-advert763828515.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e6/a7/f4116bfc8-640x480-763828515-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e6/a7/9c4b0a1f2-600x450-763828515-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e6/a7/137edd97e-448x336-763828515-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e6/a7/9b189e669-253x426-763828515-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e6/a7/e0cabb1e1-640x360-763828515-orig.jpg']"
"1-комн. квартира, Бауманская ул, 33/2с8","Москва, Бауманская ул, 33/2с8",35 000 руб.  в месяц,1,4 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-2-min-peshkom-ot-metro-baumanskaya-advert763828541.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/96/97/e54e1fc3a-380x285-763828541-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/96/97/1a766fdea-450x600-763828541-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/96/97/3a9557281-800x584-763828541-orig.jpg']"
"5-комн. квартира, Салтыковская ул, 7к2","Москва, Салтыковская ул, 7к2",50 000 руб.  в месяц,5,2 / 7,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-novokosino-advert763828589.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/ca/05/460587f37-448x336-763828589-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ca/05/864b4474a-640x480-763828589-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ca/05/8d888ccc6-550x400-763828589-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ca/05/40e7f9603-448x336-763828589-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ca/05/3fc424ba4-448x336-763828589-orig.jpg']"
"1-комн. квартира, Сумской проезд, 8к1","Москва, Сумской проезд, 8к1",33 000 руб.  в месяц,1,8 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-chertanovskaya-advert763828623.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/83/cd/940d5e771-600x450-763828623-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/cd/ab2fb54f1-604x453-763828623-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/cd/3fd26799d-595x378-763828623-orig.jpg']"
"1-комн. квартира, Ефремова ул, 14","Москва, Ефремова ул, 14",40 000 руб.  в месяц,1,4 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-sportivnaya-advert763828673.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/40/19/278291a96-380x285-763828673-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/40/19/ef4b20a48-320x400-763828673-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/40/19/a5824c33e-600x450-763828673-orig.jpg']"
"1-комн. квартира, Донская ул, 6с1","Москва, Донская ул, 6с1",40 000 руб.  в месяц,1,6 / 7,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-oktyabrskaya-advert763828630.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/98/4e/beebb3497-631x318-763828630-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/98/4e/6996e4b24-637x318-763828630-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/98/4e/b150aa0e3-637x315-763828630-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/98/4e/b3229537d-637x316-763828630-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/98/4e/9bdbaf844-266x436-763828630-orig.jpg']"
"1-комн. квартира, Ленинградский пр-кт, 67к1","Москва, Ленинградский пр-кт, 67к1",38 000 руб.  в месяц,1,3 / 6,квартира,38 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-6-min-peshkom-ot-metro-sokol-advert763828545.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/f3/4f/4f3f5a774-540x600-763828545-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f3/4f/4979f885b-480x600-763828545-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f3/4f/65f668a0a-480x600-763828545-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f3/4f/9f9f451bf-800x498-763828545-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f3/4f/d07ee0513-800x493-763828545-orig.jpg']"
"2-комн. квартира, Адмирала Руднева ул, 18","Москва, Адмирала Руднева ул, 18",35 000 руб.  в месяц,2,3 / 9,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-2-min-peshkom-ot-metro-buninskaya-alleya-advert763828499.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/82/75/97ad632f2-641x439-763828499-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/82/75/f6fc529d6-364x437-763828499-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/82/75/dfa54384b-366x437-763828499-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/82/75/fca8338f5-651x440-763828499-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/82/75/296c58be4-359x440-763828499-orig.jpg']"
"1-комн. квартира, Кабельная 2-я ул, 4","Москва, Кабельная 2-я ул, 4",35 000 руб.  в месяц,1,6 / 7,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-5-min-peshkom-ot-metro-aviamotornaya-advert763828689.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/ab/f1/f5fa06a4a-600x359-763828689-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ab/f1/1c12b4083-360x479-763828689-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ab/f1/b753fa077-604x453-763828689-orig.jpg']"
"1-комн. квартира, Гаврикова ул, 2/38","Москва, Гаврикова ул, 2/38",35 000 руб.  в месяц,1,7 / 8,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-5-min-peshkom-ot-metro-krasnoselskaya-advert763828639.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/03/9c/4fe8e60ba-600x451-763828639-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/03/9c/665495966-480x360-763828639-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/03/9c/8e706e9ac-380x285-763828639-orig.jpg']"
"3-комн. квартира, Донская ул, 6с1","Москва, Донская ул, 6с1",60 000 руб.  в месяц,3,5 / 7,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-8-min-peshkom-ot-metro-shabolovskaya-advert763828641.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/83/49/b22a4fb80-600x450-763828641-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/49/3a63830d4-450x600-763828641-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/49/ad198a32b-600x449-763828641-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/49/01a7aad09-600x450-763828641-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/83/49/d530098f7-450x600-763828641-orig.jpg']"
"3-комн. квартира, Полянка Б. ул, 1/3","Москва, Полянка Б. ул, 1/3",70 000 руб.  в месяц,3,4 / 8,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-80-kv-m-8-min-peshkom-ot-metro-polyanka-advert763828653.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/32/6f/d8e883ea5-450x600-763828653-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/32/6f/bb1b4d66b-604x453-763828653-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/32/6f/9996c8f98-604x340-763828653-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/32/6f/138766cf3-604x238-763828653-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/32/6f/3cd85907f-448x600-763828653-orig.jpg']"
